time_s,x,y,z,vx,vy,vz,ax,ay,az,displacement_norm_m,speed_norm_m_s,acc_norm_m_s2
3.431191,0.009398309,-0.031564445,0.025710398,0.004623210,-0.026487894,-0.026476206,-0.248910292,1.426089165,1.425459897,0.041781179,0.037735554,2.031655127
3.432170,0.009402712,-0.031589671,0.025685183,0.004373728,-0.025058530,-0.025047473,-0.260724364,1.493775885,1.493116750,0.041785726,0.035699234,2.128083931
3.433148,0.009406866,-0.031613467,0.025661397,0.004113473,-0.023567444,-0.023557045,-0.270908910,1.552126505,1.551441623,0.041790043,0.033574982,2.211212209
3.434127,0.009410760,-0.031635778,0.025639096,0.003844097,-0.022024098,-0.022014380,-0.279347533,1.600474162,1.599767946,0.041794115,0.031376280,2.280089926
3.435106,0.009414387,-0.031656557,0.025618326,0.003567365,-0.020438608,-0.020429589,-0.285923840,1.638151991,1.637429150,0.041797929,0.029117536,2.333767043
3.436084,0.009417740,-0.031675768,0.025599123,0.003285156,-0.018821740,-0.018813435,-0.290521435,1.664493128,1.663758664,0.041801474,0.026814091,2.371293523
3.437063,0.009420815,-0.031693387,0.025581513,0.002999463,-0.017184915,-0.017177332,-0.293023923,1.678830710,1.678089918,0.041804740,0.024482214,2.391719328
3.438041,0.009423610,-0.031709399,0.025565508,0.002712395,-0.015540204,-0.015533347,-0.293314910,1.680497870,1.679756343,0.041807721,0.022139103,2.394094422
3.439020,0.009426124,-0.031723802,0.025551110,0.002426171,-0.013900333,-0.013894199,-0.291278001,1.668827746,1.668091369,0.041810414,0.019802887,2.377468766
3.439998,0.009428359,-0.031736609,0.025538309,0.002143127,-0.012278680,-0.012273262,-0.286796801,1.643153473,1.642428425,0.041812816,0.017492625,2.340892324
3.440977,0.009430320,-0.031747844,0.025527080,0.001865711,-0.010689274,-0.010684557,-0.279754915,1.602808187,1.602100941,0.041814929,0.015228303,2.283415057
3.441955,0.009432013,-0.031757545,0.025517383,0.001596487,-0.009146798,-0.009142762,-0.270035949,1.547125023,1.546442348,0.041816759,0.013030840,2.204086928
3.442934,0.009433448,-0.031765765,0.025509166,0.001338130,-0.007666589,-0.007663206,-0.257523507,1.475437118,1.474786075,0.041818313,0.010922083,2.101957900
3.443913,0.009434636,-0.031772575,0.025502360,0.001093432,-0.006264632,-0.006261868,-0.242101195,1.387077607,1.386465553,0.041819603,0.008924808,1.976077935
3.444891,0.009435593,-0.031778057,0.025496880,0.000865297,-0.004957570,-0.004955383,-0.223652619,1.281379626,1.280814212,0.041820643,0.007062723,1.825496997
3.445870,0.009436336,-0.031782314,0.025492625,0.000656743,-0.003762695,-0.003761035,-0.202061382,1.157676311,1.157165481,0.041821452,0.005360463,1.649265046
3.446848,0.009436886,-0.031785463,0.025489477,0.000470902,-0.002697952,-0.002696762,-0.177211091,1.015300797,1.014852791,0.041822051,0.003843594,1.446432047
3.447827,0.009437266,-0.031787642,0.025487298,0.000311021,-0.001781940,-0.001781154,-0.148985351,0.853586220,0.853209571,0.041822465,0.002538612,1.216047960
3.448805,0.009437504,-0.031789006,0.025485936,0.000180459,-0.001033909,-0.001033453,-0.117267767,0.671865716,0.671569252,0.041822725,0.001472942,0.957162750
3.449784,0.009437630,-0.031789727,0.025485215,0.000082691,-0.000473763,-0.000473554,-0.081941943,0.469472421,0.469265264,0.041822862,0.000674939,0.668826378
3.451741,0.009437685,-0.031790041,0.025484901,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000,0.041822922,0.000000000,0.000000000
3.452735,0.009437685,-0.031790040,0.025484896,-0.000000697,0.000003059,-0.000013780,-0.001393790,0.006118734,-0.027562390,0.041822918,0.000014133,0.028267771
3.453729,0.009437683,-0.031790033,0.025484865,-0.000002754,0.000012090,-0.000054462,-0.002737504,0.012017633,-0.054134515,0.041822893,0.000055855,0.055519934
3.454723,0.009437679,-0.031790014,0.025484780,-0.000006122,0.000026876,-0.000121067,-0.004031745,0.017699346,-0.079728305,0.041822826,0.000124165,0.081768725
3.455717,0.009437671,-0.031789978,0.025484616,-0.000010752,0.000047203,-0.000212629,-0.005277116,0.023166521,-0.104355691,0.041822697,0.000218071,0.107026379
3.456711,0.009437657,-0.031789918,0.025484349,-0.000016596,0.000072858,-0.000328194,-0.006474221,0.028421808,-0.128028604,0.041822486,0.000336593,0.131305134
3.457705,0.009437637,-0.031789831,0.025483956,-0.000023606,0.000103632,-0.000466818,-0.007623663,0.033467854,-0.150758976,0.041822175,0.000478765,0.154617225
3.458698,0.009437610,-0.031789711,0.025483414,-0.000031735,0.000139318,-0.000627571,-0.008726045,0.038307309,-0.172558737,0.041821747,0.000643632,0.176974889
3.459692,0.009437574,-0.031789553,0.025482701,-0.000040937,0.000179713,-0.000809534,-0.009781971,0.042942820,-0.193439817,0.041821185,0.000830251,0.198390362
3.460686,0.009437528,-0.031789352,0.025481798,-0.000051165,0.000224615,-0.001011799,-0.010792044,0.047377037,-0.213414149,0.041820472,0.001037693,0.218875880
3.461680,0.009437472,-0.031789105,0.025480683,-0.000062375,0.000273825,-0.001233471,-0.011756867,0.051612608,-0.232493662,0.041819592,0.001265039,0.238443679
3.462674,0.009437404,-0.031788806,0.025479340,-0.000074521,0.000327148,-0.001473668,-0.012677044,0.055652182,-0.250690288,0.041818531,0.001511382,0.257105996
3.463668,0.009437323,-0.031788453,0.025477748,-0.000087560,0.000384389,-0.001731516,-0.013553178,0.059498407,-0.268015957,0.041817275,0.001775830,0.274875067
3.464662,0.009437229,-0.031788041,0.025475892,-0.000101448,0.000445358,-0.002006157,-0.014385873,0.063153933,-0.284482601,0.041815810,0.002057499,0.291763128
3.465656,0.009437121,-0.031787567,0.025473755,-0.000116143,0.000509867,-0.002296743,-0.015175731,0.066621407,-0.300102151,0.041814123,0.002355522,0.307782416
3.466650,0.009436998,-0.031787026,0.025471321,-0.000131601,0.000577730,-0.002602437,-0.015923356,0.069903478,-0.314886536,0.041812202,0.002669039,0.322945166
3.467644,0.009436860,-0.031786417,0.025468577,-0.000147782,0.000648764,-0.002922416,-0.016629351,0.073002794,-0.328847689,0.041810035,0.002997207,0.337263615
3.468638,0.009436704,-0.031785736,0.025465508,-0.000164644,0.000722789,-0.003255867,-0.017294320,0.075922006,-0.341997540,0.041807613,0.003339192,0.350749999
3.469632,0.009436532,-0.031784979,0.025462101,-0.000182147,0.000799626,-0.003601989,-0.017918866,0.078663760,-0.354348021,0.041804923,0.003694172,0.363416555
3.470626,0.009436342,-0.031784145,0.025458344,-0.000200251,0.000879102,-0.003959995,-0.018503592,0.081230706,-0.365911061,0.041801958,0.004061340,0.375275518
3.471619,0.009436134,-0.031783231,0.025454225,-0.000218917,0.000961043,-0.004329107,-0.019049102,0.083625492,-0.376698592,0.041798708,0.004439898,0.386339126
3.472613,0.009435907,-0.031782234,0.025449735,-0.000238105,0.001045280,-0.004708560,-0.019555998,0.085850767,-0.386722544,0.041795164,0.004829063,0.396619613
3.473607,0.009435660,-0.031781153,0.025444862,-0.000257778,0.001131646,-0.005097603,-0.020024885,0.087909180,-0.395994850,0.041791319,0.005228061,0.406129217
3.474601,0.009435394,-0.031779984,0.025439598,-0.000277899,0.001219976,-0.005495492,-0.020456366,0.089803378,-0.404527439,0.041787166,0.005636133,0.414880173
3.475595,0.009435108,-0.031778727,0.025433935,-0.000298430,0.001310108,-0.005901499,-0.020851044,0.091536011,-0.412332242,0.041782697,0.006052531,0.422884719
3.476589,0.009434801,-0.031777379,0.025427865,-0.000319336,0.001401883,-0.006314907,-0.021209521,0.093109728,-0.419421191,0.041777908,0.006476520,0.430155089
3.477583,0.009434473,-0.031775940,0.025421380,-0.000340580,0.001495144,-0.006735011,-0.021532403,0.094527177,-0.425806216,0.041772792,0.006907374,0.436703521
3.478577,0.009434124,-0.031774407,0.025414475,-0.000362127,0.001589737,-0.007161115,-0.021820291,0.095791006,-0.431499249,0.041767345,0.007344383,0.442542250
3.479571,0.009433753,-0.031772779,0.025407143,-0.000383944,0.001685511,-0.007592539,-0.022073790,0.096903864,-0.436512219,0.041761562,0.007786848,0.447683514
3.480565,0.009433360,-0.031771056,0.025399380,-0.000405995,0.001782318,-0.008028612,-0.022293502,0.097868400,-0.440857059,0.041755440,0.008234082,0.452139547
3.481559,0.009432946,-0.031769236,0.025391182,-0.000428249,0.001880010,-0.008468677,-0.022480031,0.098687262,-0.444545698,0.041748975,0.008685409,0.455922587
3.482553,0.009432509,-0.031767318,0.025382545,-0.000450671,0.001978446,-0.008912087,-0.022633981,0.099363100,-0.447590069,0.041742165,0.009140167,0.459044870
3.483547,0.009432050,-0.031765303,0.025373465,-0.000473231,0.002077482,-0.009358207,-0.022755954,0.099898561,-0.450002101,0.041735006,0.009597704,0.461518631
3.484540,0.009431568,-0.031763188,0.025363941,-0.000495896,0.002176983,-0.009806416,-0.022846554,0.100296294,-0.451793726,0.041727499,0.010057383,0.463356108
3.485534,0.009431064,-0.031760975,0.025353971,-0.000518636,0.002276811,-0.010256102,-0.022906384,0.100558948,-0.452976875,0.041719640,0.010518578,0.464569536
3.486528,0.009430537,-0.031758662,0.025343553,-0.000541421,0.002376835,-0.010706666,-0.022936047,0.100689171,-0.453563478,0.041711430,0.010980673,0.465171151
3.487522,0.009429988,-0.031756250,0.025332688,-0.000564220,0.002476923,-0.011157522,-0.022936148,0.100689613,-0.453565466,0.041702868,0.011443067,0.465173191
3.488516,0.009429416,-0.031753739,0.025321374,-0.000587005,0.002576948,-0.011608094,-0.022907289,0.100562921,-0.452994771,0.041693954,0.011905171,0.464587890
3.489510,0.009428821,-0.031751128,0.025309613,-0.000609746,0.002676785,-0.012057820,-0.022850073,0.100311744,-0.451863323,0.041684689,0.012366406,0.463427486
3.490504,0.009428204,-0.031748418,0.025297406,-0.000632418,0.002776312,-0.012506147,-0.022765104,0.099938731,-0.450183053,0.041675074,0.012826206,0.461704214
3.491498,0.009427564,-0.031745609,0.025284753,-0.000654991,0.002875408,-0.012952536,-0.022652986,0.099446531,-0.447965893,0.041665110,0.013284020,0.459430312
3.492492,0.009426902,-0.031742702,0.025271659,-0.000677440,0.002973957,-0.013396460,-0.022514320,0.098837792,-0.445223772,0.041654800,0.013739304,0.456618014
3.493486,0.009426217,-0.031739698,0.025258124,-0.000699737,0.003071845,-0.013837402,-0.022349712,0.098115162,-0.441968622,0.041644145,0.014191531,0.453279558
3.494480,0.009425511,-0.031736596,0.025244153,-0.000721859,0.003168958,-0.014274859,-0.022159764,0.097281291,-0.438212374,0.041633148,0.014640184,0.449427179
3.495474,0.009424782,-0.031733398,0.025229749,-0.000743779,0.003265189,-0.014708339,-0.021945080,0.096338827,-0.433966958,0.041621813,0.015084757,0.445073114
3.496468,0.009424032,-0.031730106,0.025214917,-0.000765474,0.003360430,-0.015137360,-0.021706262,0.095290418,-0.429244307,0.041610143,0.015524758,0.440229600
3.497461,0.009423261,-0.031726719,0.025199660,-0.000786920,0.003454577,-0.015561456,-0.021443915,0.094138714,-0.424056349,0.041598142,0.015959707,0.434908871
3.498455,0.009422468,-0.031723239,0.025183985,-0.000808094,0.003547530,-0.015980168,-0.021158641,0.092886362,-0.418415018,0.041585813,0.016389136,0.429123166
3.499449,0.009421655,-0.031719667,0.025167896,-0.000828973,0.003639188,-0.016393054,-0.020851044,0.091536011,-0.412332242,0.041573163,0.016812587,0.422884719
3.500443,0.009420820,-0.031716005,0.025151400,-0.000849535,0.003729458,-0.016799679,-0.020521727,0.090090311,-0.405819954,0.041560194,0.017229619,0.416205767
3.501437,0.009419966,-0.031712254,0.025134503,-0.000869760,0.003818243,-0.017199623,-0.020171293,0.088551909,-0.398890084,0.041546914,0.017639798,0.409098546
3.502431,0.009419092,-0.031708416,0.025117212,-0.000889626,0.003905455,-0.017592476,-0.019800346,0.086923455,-0.391554563,0.041533327,0.018042706,0.401575293
3.503425,0.009418198,-0.031704491,0.025099535,-0.000909113,0.003991005,-0.017977842,-0.019409490,0.085207596,-0.383825322,0.041519439,0.018437934,0.393648244
3.504419,0.009417284,-0.031700483,0.025081478,-0.000928203,0.004074807,-0.018355335,-0.018999327,0.083406982,-0.375714291,0.041505257,0.018825088,0.385329635
3.505413,0.009416353,-0.031696392,0.025063050,-0.000946875,0.004156778,-0.018724581,-0.018570461,0.081524260,-0.367233403,0.041490787,0.019203784,0.376631703
3.506407,0.009415402,-0.031692220,0.025044259,-0.000965112,0.004236838,-0.019085220,-0.018123495,0.079562081,-0.358394587,0.041476036,0.019573652,0.367566682
3.507401,0.009414434,-0.031687970,0.025025114,-0.000982896,0.004314909,-0.019436900,-0.017659032,0.077523091,-0.349209775,0.041461010,0.019934332,0.358146811
3.508395,0.009413449,-0.031683644,0.025005624,-0.001000210,0.004390917,-0.019779284,-0.017177676,0.075409941,-0.339690898,0.041445718,0.020285479,0.348384325
3.509389,0.009412446,-0.031679243,0.024985799,-0.001017037,0.004464789,-0.020112046,-0.016680030,0.073225278,-0.329849886,0.041430167,0.020626757,0.338291460
3.510382,0.009411427,-0.031674769,0.024965648,-0.001033362,0.004536455,-0.020434872,-0.016166698,0.070971751,-0.319698670,0.041414364,0.020957844,0.327880453
3.511376,0.009410392,-0.031670225,0.024945181,-0.001049169,0.004605848,-0.020747459,-0.015638283,0.068652009,-0.309249182,0.041398318,0.021278431,0.317163539
3.512370,0.009409342,-0.031665614,0.024924409,-0.001064444,0.004672903,-0.021049516,-0.015095387,0.066268700,-0.298513351,0.041382037,0.021588219,0.306152955
3.513364,0.009408276,-0.031660937,0.024903342,-0.001079172,0.004737560,-0.021340766,-0.014538615,0.063824473,-0.287503110,0.041365530,0.021886922,0.294860938
3.514358,0.009407197,-0.031656197,0.024881990,-0.001093340,0.004799757,-0.021620941,-0.013968570,0.061321976,-0.276230389,0.041348804,0.022174268,0.283299724
3.515352,0.009406103,-0.031651397,0.024860366,-0.001106935,0.004859440,-0.021889786,-0.013385855,0.058763859,-0.264707118,0.041331870,0.022449993,0.271481548
3.516346,0.009404996,-0.031646538,0.024838481,-0.001119945,0.004916553,-0.022147059,-0.012791073,0.056152770,-0.252945230,0.041314737,0.022713850,0.259418647
3.517340,0.009403877,-0.031641624,0.024816345,-0.001132358,0.004971046,-0.022392527,-0.012184829,0.053491357,-0.240956654,0.041297413,0.022965600,0.247123257
3.518334,0.009402746,-0.031636658,0.024793972,-0.001144163,0.005022870,-0.022625972,-0.011567724,0.050782269,-0.228753322,0.041279908,0.023205020,0.234607615
3.519328,0.009401603,-0.031631641,0.024771372,-0.001155349,0.005071979,-0.022847186,-0.010940362,0.048028154,-0.216347164,0.041262231,0.023431895,0.221883957
3.520322,0.009400449,-0.031626576,0.024748559,-0.001165907,0.005118328,-0.023055974,-0.010303348,0.045231662,-0.203750112,0.041244393,0.023646026,0.208964519
3.521316,0.009399285,-0.031621467,0.024725545,-0.001175828,0.005161879,-0.023252151,-0.009657283,0.042395441,-0.190974096,0.041226403,0.023847223,0.195861537
3.522310,0.009398112,-0.031616316,0.024702342,-0.001185102,0.005202592,-0.023435545,-0.009002772,0.039522139,-0.178031047,0.041208272,0.024035312,0.182587248
3.523303,0.009396930,-0.031611126,0.024678963,-0.001193721,0.005240431,-0.023605997,-0.008340417,0.036614405,-0.164932897,0.041190008,0.024210126,0.169153887
3.524297,0.009395739,-0.031605900,0.024655421,-0.001201679,0.005275365,-0.023763359,-0.007670823,0.033674887,-0.151691575,0.041171624,0.024371515,0.155573692
3.525291,0.009394541,-0.031600641,0.024631729,-0.001208967,0.005307362,-0.023907493,-0.006994592,0.030706235,-0.138319014,0.041153128,0.024519338,0.141858898
3.526285,0.009393336,-0.031595351,0.024607901,-0.001215581,0.005336395,-0.024038276,-0.006312328,0.027711097,-0.124827144,0.041134532,0.024653468,0.128021741
3.527279,0.009392125,-0.031590034,0.024583950,-0.001221513,0.005362440,-0.024155595,-0.005624633,0.024692122,-0.111227895,0.041115846,0.024773789,0.114074458
3.528273,0.009390908,-0.031584692,0.024559888,-0.001226760,0.005385473,-0.024259348,-0.004932112,0.021651957,-0.097533199,0.041097081,0.024880198,0.100029285
3.529267,0.009389687,-0.031579329,0.024535730,-0.001231316,0.005405474,-0.024349448,-0.004235368,0.018593252,-0.083754987,0.041078246,0.024972603,0.085898458
3.530261,0.009388461,-0.031573948,0.024511490,-0.001235178,0.005422428,-0.024425816,-0.003535004,0.015518656,-0.069905189,0.041059353,0.025050926,0.071694214
3.531255,0.009387232,-0.031568551,0.024487180,-0.001238342,0.005436319,-0.024488389,-0.002831623,0.012430816,-0.055995737,0.041040413,0.025115100,0.057428789
3.532249,0.009386000,-0.031563142,0.024462815,-0.001240806,0.005447135,-0.024537112,-0.002125829,0.009332382,-0.042038561,0.041021437,0.025165069,0.043114419
3.533243,0.009384765,-0.031557724,0.024438409,-0.001242568,0.005454867,-0.024571943,-0.001418225,0.006226003,-0.028045592,0.041002434,0.025200792,0.028763339
3.534237,0.009383530,-0.031552300,0.024413975,-0.001243625,0.005459509,-0.024592854,-0.000709414,0.003114326,-0.014028761,0.040983416,0.025222238,0.014387788
3.535230,0.009382293,-0.031546873,0.024389527,-0.001243978,0.005461057,-0.024599826,-0.000000000,0.000000000,-0.000000000,0.040964394,0.025229389,0.000000000
3.536224,0.009381057,-0.031541445,0.024365078,-0.001243625,0.005459509,-0.024592854,0.000709414,-0.003114326,0.014028761,0.040945379,0.025222238,0.014387788
3.537218,0.009379822,-0.031536021,0.024340644,-0.001242568,0.005454867,-0.024571943,0.001418225,-0.006226003,0.028045592,0.040926381,0.025200792,0.028763339
3.538212,0.009378587,-0.031530603,0.024316238,-0.001240806,0.005447135,-0.024537112,0.002125829,-0.009332382,0.042038561,0.040907411,0.025165069,0.043114419
3.539206,0.009377355,-0.031525194,0.024291873,-0.001238342,0.005436319,-0.024488389,0.002831623,-0.012430816,0.055995737,0.040888479,0.025115100,0.057428789
3.540200,0.009376126,-0.031519797,0.024267563,-0.001235178,0.005422428,-0.024425816,0.003535004,-0.015518656,0.069905189,0.040869597,0.025050926,0.071694214
3.541194,0.009374900,-0.031514416,0.024243323,-0.001231316,0.005405474,-0.024349448,0.004235368,-0.018593252,0.083754987,0.040850776,0.024972603,0.085898458
3.542188,0.009373679,-0.031509053,0.024219165,-0.001226760,0.005385473,-0.024259348,0.004932112,-0.021651957,0.097533199,0.040832024,0.024880198,0.100029285
3.543182,0.009372462,-0.031503711,0.024195103,-0.001221513,0.005362440,-0.024155595,0.005624633,-0.024692122,0.111227895,0.040813354,0.024773789,0.114074458
3.544176,0.009371251,-0.031498394,0.024171152,-0.001215581,0.005336395,-0.024038276,0.006312328,-0.027711097,0.124827144,0.040794776,0.024653468,0.128021741
3.545170,0.009370046,-0.031493104,0.024147324,-0.001208967,0.005307362,-0.023907493,0.006994592,-0.030706235,0.138319014,0.040776300,0.024519338,0.141858898
