time_s,x_filtered,y_filtered,z_filtered,vx,vy,vz,ax,ay,az,speed_norm_m_s,acc_norm_m_s2
8.123602,0.013166299,-0.024139983,0.042014362,-0.007707478,0.036647105,-0.001636754,0.054555898,-0.259399484,0.011585445,0.037484590,0.265327460
8.124583,0.013158768,-0.024104174,0.042012763,-0.007640718,0.036329678,-0.001622576,0.081478665,-0.387410428,0.017302742,0.037159909,0.396263797
8.125564,0.013151315,-0.024068738,0.042011180,-0.007547741,0.035887600,-0.001602832,0.107975214,-0.513394813,0.022929527,0.036707728,0.525127264
8.126545,0.013143966,-0.024033796,0.042009620,-0.007429037,0.035323190,-0.001577624,0.133903473,-0.636677119,0.028435631,0.036130420,0.651226903
8.127527,0.013136746,-0.023999467,0.042008086,-0.007285231,0.034639431,-0.001547086,0.159121368,-0.756581829,0.033790882,0.035431036,0.773871758
8.128508,0.013129679,-0.023965865,0.042006586,-0.007117092,0.033839969,-0.001511380,0.183486828,-0.872433422,0.038965111,0.034613303,0.892370871
8.129489,0.013122789,-0.023933103,0.042005122,-0.006925523,0.032929110,-0.001470698,0.206857779,-0.983556378,0.043928147,0.033681628,1.006033285
8.130470,0.013116098,-0.023901287,0.042003701,-0.006711572,0.031911825,-0.001425264,0.229092148,-1.089275178,0.048649819,0.032641096,1.114168044
8.131451,0.013109627,-0.023870520,0.042002327,-0.006476422,0.030793748,-0.001375328,0.250047864,-1.188914303,0.053099958,0.031497468,1.216084191
8.132432,0.013103396,-0.023840896,0.042001004,-0.006221398,0.029581174,-0.001321171,0.269582854,-1.281798233,0.057248392,0.030257184,1.311090768
8.133413,0.013097425,-0.023812505,0.041999736,-0.005947964,0.028281063,-0.001263105,0.287555044,-1.367251448,0.061064951,0.028927362,1.398496819
8.134394,0.013091731,-0.023785429,0.041998527,-0.005657722,0.026901037,-0.001201469,0.303822362,-1.444598430,0.064519466,0.027515798,1.477611387
8.135375,0.013086329,-0.023759744,0.041997380,-0.005352415,0.025449378,-0.001136634,0.318242736,-1.513163658,0.067581764,0.026030965,1.547743515
8.136356,0.013081233,-0.023735514,0.041996298,-0.005033924,0.023935035,-0.001069000,0.330674093,-1.572271613,0.070221677,0.024482015,1.608202247
8.137337,0.013076455,-0.023712796,0.041995283,-0.004704271,0.022367618,-0.000998995,0.340974360,-1.621246776,0.072409033,0.022878778,1.658296624
8.138319,0.013072005,-0.023691638,0.041994338,-0.004365616,0.020757398,-0.000927079,0.349001465,-1.659413628,0.074113662,0.021231760,1.697335690
8.139300,0.013067891,-0.023672077,0.041993464,-0.004020258,0.019115311,-0.000853739,0.354613335,-1.686096647,0.075305394,0.019552147,1.724628489
8.140281,0.013064118,-0.023654137,0.041992663,-0.003670638,0.017452955,-0.000779494,0.357667897,-1.700620316,0.075954059,0.017851802,1.739484063
8.141262,0.013060689,-0.023637834,0.041991935,-0.003319334,0.015782591,-0.000704891,0.358023078,-1.702309115,0.076029485,0.016143266,1.741211455
8.142243,0.013057604,-0.023623168,0.041991280,-0.002969063,0.014117142,-0.000630508,0.355536807,-1.690487524,0.075501502,0.014439757,1.729119709
8.143224,0.013054862,-0.023610127,0.041990698,-0.002622683,0.012470195,-0.000556951,0.350067010,-1.664480024,0.074339941,0.012755173,1.702517867
8.144205,0.013052456,-0.023598688,0.041990187,-0.002283192,0.010855999,-0.000484857,0.341471615,-1.623611095,0.072514630,0.011104088,1.660714973
8.145186,0.013050379,-0.023588810,0.041989745,-0.001953724,0.009289465,-0.000414891,0.329608548,-1.567205217,0.069995399,0.009501754,1.603020070
8.146167,0.013048618,-0.023580440,0.041989372,-0.001637557,0.007786168,-0.000347750,0.314335738,-1.494586872,0.066752077,0.007964103,1.528742200
8.147148,0.013047160,-0.023573507,0.041989062,-0.001338104,0.006362345,-0.000284159,0.295511112,-1.405080539,0.062754495,0.006507741,1.437190407
8.148129,0.013045986,-0.023567924,0.041988813,-0.001058920,0.005034895,-0.000224871,0.272992597,-1.298010700,0.057972482,0.005149956,1.327673734
8.149110,0.013045074,-0.023563590,0.041988619,-0.000803699,0.003821383,-0.000170673,0.246638121,-1.172701835,0.052375867,0.003908712,1.199501224
8.150092,0.013044400,-0.023560383,0.041988476,-0.000576273,0.002740033,-0.000122377,0.216305610,-1.028478424,0.045934480,0.002802650,1.051981921
8.151073,0.013043933,-0.023558164,0.041988377,-0.000380616,0.001809734,-0.000080827,0.181852992,-0.864664947,0.038618151,0.001851091,0.884424866
8.152054,0.013043641,-0.023556776,0.041988315,-0.000220839,0.001050035,-0.000046897,0.143138195,-0.680585886,0.030396709,0.001074032,0.696139104
8.153035,0.013043487,-0.023556041,0.041988282,-0.000101194,0.000481152,-0.000021489,0.100019146,-0.475565721,0.021239983,0.000492148,0.486433676
8.154997,0.013043420,-0.023555722,0.041988268,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000
8.155979,0.013043415,-0.023555701,0.041988263,-0.000015136,0.000062486,-0.000012933,-0.030525131,0.126019512,-0.026083838,0.000065581,0.132261361
8.156961,0.013043380,-0.023555560,0.041988234,-0.000059349,0.000245018,-0.000050714,-0.059236887,0.244552716,-0.050618141,0.000257153,0.256665611
8.157943,0.013043289,-0.023555183,0.041988156,-0.000130879,0.000540319,-0.000111837,-0.086171537,0.355749338,-0.073633900,0.000567081,0.373369892
8.158924,0.013043115,-0.023554464,0.041988007,-0.000227997,0.000941259,-0.000194824,-0.111365348,0.459759105,-0.095162106,0.000987881,0.482531348
8.159906,0.013042834,-0.023553303,0.041987767,-0.000349012,0.001440856,-0.000298232,-0.134854587,0.556731743,-0.115233749,0.001512223,0.584307120
8.160888,0.013042422,-0.023551605,0.041987415,-0.000492268,0.002032274,-0.000420645,-0.156675522,0.646816978,-0.133879819,0.002132934,0.678854350
8.161870,0.013041860,-0.023549284,0.041986935,-0.000656146,0.002708822,-0.000560679,-0.176864420,0.730164536,-0.151131308,0.002842992,0.766330181
8.162852,0.013041128,-0.023546260,0.041986309,-0.000839059,0.003463960,-0.000716979,-0.195457549,0.806924144,-0.167019206,0.003635533,0.846891754
8.163834,0.013040207,-0.023542458,0.041985522,-0.001039460,0.004291293,-0.000888223,-0.212491176,0.877245527,-0.181574505,0.004503844,0.920696212
8.164816,0.013039081,-0.023537811,0.041984560,-0.001255835,0.005184571,-0.001073116,-0.228001569,0.941278411,-0.194828193,0.005441367,0.987900698
8.165797,0.013037736,-0.023532257,0.041983411,-0.001486706,0.006137696,-0.001270396,-0.242024996,0.999172524,-0.206811264,0.006441701,1.048662352
8.166779,0.013036157,-0.023525741,0.041982062,-0.001730631,0.007144712,-0.001478831,-0.254597723,1.051077590,-0.217554706,0.007498595,1.103138319
8.167761,0.013034334,-0.023518211,0.041980504,-0.001986203,0.008199813,-0.001697218,-0.265756018,1.097143336,-0.227089511,0.008605956,1.151485739
8.168743,0.013032254,-0.023509625,0.041978726,-0.002252052,0.009297338,-0.001924387,-0.275536149,1.137519488,-0.235446669,0.009757843,1.193861755
8.169725,0.013029908,-0.023499942,0.041976722,-0.002526841,0.010431775,-0.002159195,-0.283974383,1.172355773,-0.242657172,0.010948470,1.230423509
8.170707,0.013027289,-0.023489129,0.041974484,-0.002809272,0.011597759,-0.002400534,-0.291106988,1.201801917,-0.248752009,0.012172205,1.261328144
8.171689,0.013024389,-0.023477159,0.041972006,-0.003098080,0.012790069,-0.002647321,-0.296970231,1.226007644,-0.253762172,0.013423572,1.286732801
8.172671,0.013021204,-0.023464006,0.041969284,-0.003392037,0.014003635,-0.002898508,-0.301600379,1.245122683,-0.257718652,0.014697247,1.306794624
8.173652,0.013017727,-0.023449654,0.041966313,-0.003689949,0.015233531,-0.003153075,-0.305033701,1.259296759,-0.260652438,0.015988061,1.321670753
8.174634,0.013013957,-0.023434088,0.041963091,-0.003990659,0.016474980,-0.003410033,-0.307306463,1.268679598,-0.262594522,0.017290999,1.331518332
8.175616,0.013009890,-0.023417299,0.041959617,-0.004293046,0.017723351,-0.003668424,-0.308454933,1.273420926,-0.263575894,0.018601203,1.336494502
8.176598,0.013005526,-0.023399283,0.041955888,-0.004596024,0.018974159,-0.003927320,-0.308515379,1.273670470,-0.263627545,0.019913965,1.336756405
8.177580,0.013000865,-0.023380040,0.041951904,-0.004898542,0.020223069,-0.004185822,-0.307524068,1.269577955,-0.262780466,0.021224734,1.332461185
8.178562,0.012995907,-0.023359573,0.041947668,-0.005199584,0.021465890,-0.004443064,-0.305517267,1.261293108,-0.261065647,0.022529113,1.323765982
8.179544,0.012990655,-0.023337890,0.041943180,-0.005498173,0.022698579,-0.004698209,-0.302531245,1.248965655,-0.258514080,0.023822858,1.310827940
8.180525,0.012985111,-0.023315004,0.041938443,-0.005793364,0.023917241,-0.004950451,-0.298602267,1.232745321,-0.255156754,0.025101882,1.293804201
8.181507,0.012979280,-0.023290929,0.041933460,-0.006084249,0.025118127,-0.005199014,-0.293766603,1.212781834,-0.251024661,0.026362249,1.272851906
8.182489,0.012973165,-0.023265685,0.041928235,-0.006369956,0.026297636,-0.005443151,-0.288060519,1.189224920,-0.246148791,0.027600179,1.248128198
8.183471,0.012966773,-0.023239296,0.041922773,-0.006649648,0.027452312,-0.005682149,-0.281520283,1.162224304,-0.240560135,0.028812047,1.219790220
8.184453,0.012960109,-0.023211786,0.041917079,-0.006922524,0.028578847,-0.005915322,-0.274182163,1.131929712,-0.234289683,0.029994381,1.187995112
8.185435,0.012953182,-0.023183185,0.041911159,-0.007187817,0.029674082,-0.006142017,-0.266082425,1.098490871,-0.227368427,0.031143863,1.152900019
8.186417,0.012945997,-0.023153525,0.041905020,-0.007444799,0.030735002,-0.006361609,-0.257257338,1.062057508,-0.219827357,0.032257331,1.114662081
8.187398,0.012938565,-0.023122842,0.041898669,-0.007692775,0.031758740,-0.006573505,-0.247743169,1.022779347,-0.211697464,0.033331776,1.073438441
8.188380,0.012930894,-0.023091173,0.041892114,-0.007931085,0.032742577,-0.006777142,-0.237576185,0.980806116,-0.203009738,0.034364344,1.029386241
8.189362,0.012922994,-0.023058559,0.041885363,-0.008159107,0.033683941,-0.006971988,-0.226792653,0.936287540,-0.193795170,0.035352334,0.982662624
8.190344,0.012914875,-0.023025042,0.041878426,-0.008376254,0.034580405,-0.007157540,-0.215428842,0.889373345,-0.184084751,0.036293201,0.933424731
8.191326,0.012906549,-0.022990668,0.041871311,-0.008581972,0.035429691,-0.007333327,-0.203521019,0.840213258,-0.173909472,0.037184553,0.881829705
8.192308,0.012898027,-0.022955484,0.041864029,-0.008775747,0.036229667,-0.007498908,-0.191105451,0.788957006,-0.163300323,0.038024152,0.828034689
8.193290,0.012889320,-0.022919539,0.041856589,-0.008957097,0.036978349,-0.007653872,-0.178218406,0.735754313,-0.152288294,0.038809917,0.772196823
8.194272,0.012880441,-0.022882886,0.041849002,-0.009125576,0.037673899,-0.007797839,-0.164896151,0.680754906,-0.140904377,0.039539918,0.714473251
8.195253,0.012871404,-0.022845576,0.041841280,-0.009280777,0.038314626,-0.007930458,-0.151174954,0.624108512,-0.129179563,0.040212380,0.655021115
8.196235,0.012862221,-0.022807665,0.041833433,-0.009422324,0.038898987,-0.008051411,-0.137091081,0.565964856,-0.117144842,0.040825685,0.593997556
8.197217,0.012852906,-0.022769208,0.041825473,-0.009549879,0.039425584,-0.008160407,-0.122680802,0.506473665,-0.104831204,0.041378366,0.531559718
8.198199,0.012843472,-0.022730263,0.041817412,-0.009663140,0.039893170,-0.008257189,-0.107980383,0.445784664,-0.092269641,0.041869111,0.467864742
8.199181,0.012833935,-0.022690888,0.041809262,-0.009761840,0.040300640,-0.008341529,-0.093026091,0.384047581,-0.079491143,0.042296764,0.403069770
8.200163,0.012824308,-0.022651144,0.041801036,-0.009845747,0.040647040,-0.008413227,-0.077854194,0.321412140,-0.066526700,0.042660321,0.337331946
8.201145,0.012814605,-0.022611089,0.041792745,-0.009914665,0.040931560,-0.008472118,-0.062500960,0.258028069,-0.053407304,0.042958934,0.270808410
8.202126,0.012804843,-0.022570786,0.041784403,-0.009968434,0.041153540,-0.008518064,-0.047002656,0.194045093,-0.040163946,0.043191908,0.203656305
8.203108,0.012795035,-0.022530295,0.041776022,-0.010006930,0.041312465,-0.008550959,-0.031395550,0.129612939,-0.026827615,0.043358705,0.136032774
8.204090,0.012785197,-0.022489680,0.041767616,-0.010030062,0.041407966,-0.008570726,-0.015715909,0.064881333,-0.013429303,0.043458937,0.068094958
8.205072,0.012775344,-0.022449002,0.041759196,-0.010037779,0.041439825,-0.008577320,-0.000000000,0.000000000,-0.000000000,0.043492373,0.000000000
8.206054,0.012765491,-0.022408325,0.041750776,-0.010030062,0.041407966,-0.008570726,0.015715909,-0.064881333,0.013429303,0.043458937,0.068094958
8.207036,0.012755653,-0.022367709,0.041742370,-0.010006930,0.041312465,-0.008550959,0.031395550,-0.129612939,0.026827615,0.043358705,0.136032774
8.208018,0.012745845,-0.022327219,0.041733989,-0.009968434,0.041153540,-0.008518064,0.047002656,-0.194045093,0.040163946,0.043191908,0.203656305
8.208999,0.012736082,-0.022286916,0.041725647,-0.009914665,0.040931560,-0.008472118,0.062500960,-0.258028069,0.053407304,0.042958934,0.270808410
8.209981,0.012726380,-0.022246861,0.041717356,-0.009845747,0.040647040,-0.008413227,0.077854194,-0.321412140,0.066526700,0.042660321,0.337331946
8.210963,0.012716753,-0.022207116,0.041709130,-0.009761840,0.040300640,-0.008341529,0.093026091,-0.384047581,0.079491143,0.042296764,0.403069770
8.211945,0.012707215,-0.022167742,0.041700980,-0.009663140,0.039893170,-0.008257189,0.107980383,-0.445784664,0.092269641,0.041869111,0.467864742
8.212927,0.012697782,-0.022128797,0.041692919,-0.009549879,0.039425584,-0.008160407,0.122680802,-0.506473665,0.104831204,0.041378366,0.531559718
8.213909,0.012688467,-0.022090340,0.041684959,-0.009422324,0.038898987,-0.008051411,0.137091081,-0.565964856,0.117144842,0.040825685,0.593997556
8.214891,0.012679284,-0.022052429,0.041677112,-0.009280777,0.038314626,-0.007930458,0.151174954,-0.624108512,0.129179563,0.040212380,0.655021115
8.215872,0.012670246,-0.022015119,0.041669390,-0.009125576,0.037673899,-0.007797839,0.164896151,-0.680754906,0.140904377,0.039539918,0.714473251
8.216854,0.012661368,-0.021978465,0.041661803,-0.008957097,0.036978349,-0.007653872,0.178218406,-0.735754313,0.152288294,0.038809917,0.772196823
8.217836,0.012652661,-0.021942521,0.041654363,-0.008775747,0.036229667,-0.007498908,0.191105451,-0.788957006,0.163300323,0.038024152,0.828034689
8.218818,0.012644139,-0.021907337,0.041647081,-0.008581972,0.035429691,-0.007333327,0.203521019,-0.840213258,0.173909472,0.037184553,0.881829705
8.219800,0.012635813,-0.021872963,0.041639966,-0.008376254,0.034580405,-0.007157540,0.215428842,-0.889373345,0.184084751,0.036293201,0.933424731
8.220782,0.012627694,-0.021839446,0.041633029,-0.008159107,0.033683941,-0.006971988,0.226792653,-0.936287540,0.193795170,0.035352334,0.982662624
8.221764,0.012619794,-0.021806832,0.041626278,-0.007931085,0.032742577,-0.006777142,0.237576185,-0.980806116,0.203009738,0.034364344,1.029386241
8.222746,0.012612123,-0.021775163,0.041619723,-0.007692775,0.031758740,-0.006573505,0.247743169,-1.022779347,0.211697464,0.033331776,1.073438441
8.223727,0.012604690,-0.021744479,0.041613372,-0.007444799,0.030735002,-0.006361609,0.257257338,-1.062057508,0.219827357,0.032257331,1.114662081
8.224709,0.012597506,-0.021714820,0.041607233,-0.007187817,0.029674082,-0.006142017,0.266082425,-1.098490871,0.227368427,0.031143863,1.152900019
8.225691,0.012590578,-0.021686219,0.041601313,-0.006922524,0.028578847,-0.005915322,0.274182163,-1.131929712,0.234289683,0.029994381,1.187995112
8.226673,0.012583915,-0.021658709,0.041595619,-0.006649648,0.027452312,-0.005682149,0.281520283,-1.162224304,0.240560135,0.028812047,1.219790220
8.227655,0.012577522,-0.021632319,0.041590157,-0.006369956,0.026297636,-0.005443151,0.288060519,-1.189224920,0.246148791,0.027600179,1.248128198
8.228637,0.012571408,-0.021607076,0.041584932,-0.006084249,0.025118127,-0.005199014,0.293766603,-1.212781834,0.251024661,0.026362249,1.272851906
8.229619,0.012565576,-0.021583001,0.041579949,-0.005793364,0.023917241,-0.004950451,0.298602267,-1.232745321,0.255156754,0.025101882,1.293804201
8.230600,0.012560033,-0.021560115,0.041575212,-0.005498173,0.022698579,-0.004698209,0.302531245,-1.248965655,0.258514080,0.023822858,1.310827940
8.231582,0.012554781,-0.021538432,0.041570724,-0.005199584,0.021465890,-0.004443064,0.305517267,-1.261293108,0.261065647,0.022529113,1.323765982
8.232564,0.012549823,-0.021517965,0.041566487,-0.004898542,0.020223069,-0.004185822,0.307524068,-1.269577955,0.262780466,0.021224734,1.332461185
8.233546,0.012545162,-0.021498721,0.041562504,-0.004596024,0.018974159,-0.003927320,0.308515379,-1.273670470,0.263627545,0.019913965,1.336756405
8.234528,0.012540798,-0.021480705,0.041558775,-0.004293046,0.017723351,-0.003668424,0.308454933,-1.273420926,0.263575894,0.018601203,1.336494502
8.235510,0.012536731,-0.021463917,0.041555300,-0.003990659,0.016474980,-0.003410033,0.307306463,-1.268679598,0.262594522,0.017290999,1.331518332
8.236492,0.012532961,-0.021448351,0.041552079,-0.003689949,0.015233531,-0.003153075,0.305033701,-1.259296759,0.260652438,0.015988061,1.321670753
8.237473,0.012529484,-0.021433999,0.041549108,-0.003392037,0.014003635,-0.002898508,0.301600379,-1.245122683,0.257718652,0.014697247,1.306794624
8.238455,0.012526298,-0.021420846,0.041546386,-0.003098080,0.012790069,-0.002647321,0.296970231,-1.226007644,0.253762172,0.013423572,1.286732801
8.239437,0.012523399,-0.021408875,0.041543908,-0.002809272,0.011597759,-0.002400534,0.291106988,-1.201801917,0.248752009,0.012172205,1.261328144
8.240419,0.012520780,-0.021398063,0.041541670,-0.002526841,0.010431775,-0.002159195,0.283974383,-1.172355773,0.242657172,0.010948470,1.230423509
8.241401,0.012518434,-0.021388380,0.041539666,-0.002252052,0.009297338,-0.001924387,0.275536149,-1.137519488,0.235446669,0.009757843,1.193861755
8.242383,0.012516354,-0.021379793,0.041537888,-0.001986203,0.008199813,-0.001697218,0.265756018,-1.097143336,0.227089511,0.008605956,1.151485739
8.243365,0.012514530,-0.021372264,0.041536330,-0.001730631,0.007144712,-0.001478831,0.254597723,-1.051077590,0.217554706,0.007498595,1.103138319
8.244347,0.012512952,-0.021365747,0.041534981,-0.001486706,0.006137696,-0.001270396,0.242024996,-0.999172524,0.206811264,0.006441701,1.048662352
8.245328,0.012511607,-0.021360193,0.041533832,-0.001255835,0.005184571,-0.001073116,0.228001569,-0.941278411,0.194828193,0.005441367,0.987900698
8.246310,0.012510481,-0.021355547,0.041532870,-0.001039460,0.004291293,-0.000888223,0.212491176,-0.877245527,0.181574505,0.004503844,0.920696212
